industrial,homebrew,capacitive,timestamp
956.0000,199,-2,2015-01-26T06:42:27.151Z
967.0000,198,-2,2015-01-26T06:37:25.073Z
976.0000,198,-2,2015-01-26T06:32:22.998Z
968.0000,198,-2,2015-01-26T06:27:20.377Z
994.0000,197,-2,2015-01-26T06:22:17.973Z
992.0000,197,-2,2015-01-26T06:17:15.892Z
992.0000,197,-2,2015-01-26T06:12:13.688Z
993.0000,197,-2,2015-01-26T06:07:11.610Z
993.0000,197,-2,2015-01-26T06:02:09.535Z
996.0000,197,-2,2015-01-26T05:57:06.380Z
991.0000,197,-2,2015-01-26T05:52:04.130Z
992.0000,197,-2,2015-01-26T05:47:02.053Z
988.0000,197,-2,2015-01-26T05:41:59.456Z
990.0000,197,-2,2015-01-26T05:36:57.276Z
996.0000,197,-2,2015-01-26T05:31:55.200Z
999.0000,197,-2,2015-01-26T05:26:53.126Z
995.0000,196,-2,2015-01-26T05:21:51.047Z
996.0000,197,-2,2015-01-26T05:16:48.968Z
992.0000,197,-2,2015-01-26T05:11:46.891Z
994.0000,197,-2,2015-01-26T05:06:44.814Z
996.0000,197,-2,2015-01-26T05:01:42.613Z
994.0000,197,-2,2015-01-26T04:56:40.535Z
997.0000,196,-2,2015-01-26T04:51:38.459Z
995.0000,196,-2,2015-01-26T04:46:36.382Z
998.0000,196,-2,2015-01-26T04:41:34.308Z
998.0000,196,-2,2015-01-26T04:36:32.230Z
1001.0000,196,-2,2015-01-26T04:31:30.154Z
999.0000,196,-2,2015-01-26T04:26:27.347Z
998.0000,196,-2,2015-01-26T04:21:25.250Z
1000.0000,196,-2,2015-01-26T04:16:23.175Z
998.0000,196,-2,2015-01-26T04:11:21.098Z
999.0000,196,-2,2015-01-26T04:06:19.020Z
997.0000,196,-2,2015-01-26T04:01:16.943Z
984.0000,197,-2,2015-01-26T03:56:14.815Z
968.0000,198,-2,2015-01-26T03:51:12.683Z
974.0000,197,-2,2015-01-26T03:46:10.098Z
959.0000,198,-2,2015-01-26T03:41:06.644Z
959.0000,198,-2,2015-01-26T03:36:03.449Z
934.0000,199,-2,2015-01-26T03:31:01.039Z
917.0000,200,-2,2015-01-26T03:25:58.906Z
950.0000,199,-2,2015-01-26T03:20:56.830Z
981.0000,197,-2,2015-01-26T03:15:54.753Z
995.0000,196,-2,2015-01-26T03:10:52.675Z
982.0000,197,-2,2015-01-26T03:05:50.599Z
977.0000,198,-2,2015-01-26T03:00:48.528Z
991.0000,196,-2,2015-01-26T02:55:46.452Z
993.0000,196,-2,2015-01-26T02:50:44.369Z
997.0000,196,-2,2015-01-26T02:45:42.292Z
995.0000,196,-2,2015-01-26T02:40:40.221Z
996.0000,196,-2,2015-01-26T02:35:38.138Z
989.0000,196,-2,2015-01-26T02:30:36.064Z
957.0000,197,-2,2015-01-26T02:25:33.985Z
994.0000,196,-2,2015-01-26T02:20:31.909Z
996.0000,196,-2,2015-01-26T02:15:29.831Z
998.0000,196,-2,2015-01-26T02:10:27.755Z
995.0000,196,-2,2015-01-26T02:05:25.677Z
1000.0000,196,-2,2015-01-26T02:00:23.603Z
999.0000,195,-2,2015-01-26T01:55:21.526Z
999.0000,196,-2,2015-01-26T01:50:19.446Z
999.0000,196,-2,2015-01-26T01:45:17.370Z
998.0000,196,-2,2015-01-26T01:40:15.293Z
999.0000,196,-2,2015-01-26T01:35:11.832Z
998.0000,196,-2,2015-01-26T01:30:09.388Z
996.0000,196,-2,2015-01-26T01:25:07.312Z
994.0000,196,-2,2015-01-26T01:20:05.235Z
984.0000,197,-2,2015-01-26T01:15:03.043Z
982.0000,197,-2,2015-01-26T01:10:00.956Z
978.0000,197,-2,2015-01-26T01:04:58.878Z
971.0000,198,-2,2015-01-26T00:59:56.801Z
958.0000,198,-2,2015-01-26T00:54:54.726Z
984.0000,197,-2,2015-01-26T00:49:50.884Z
989.0000,196,-2,2015-01-26T00:44:48.696Z
978.0000,197,-2,2015-01-26T00:39:46.619Z
964.0000,197,-2,2015-01-26T00:34:44.542Z
991.0000,197,-2,2015-01-26T00:29:42.346Z
980.0000,197,-2,2015-01-26T00:24:40.012Z
962.0000,197,-2,2015-01-26T00:19:37.936Z
984.0000,197,-2,2015-01-26T00:14:34.381Z
971.0000,197,-2,2015-01-26T00:09:32.033Z
966.0000,197,-2,2015-01-26T00:04:29.720Z
957.0000,198,-2,2015-01-25T23:59:27.379Z
951.0000,197,-2,2015-01-25T23:54:25.303Z
954.0000,198,-2,2015-01-25T23:49:23.059Z
959.0000,197,-2,2015-01-25T23:44:20.899Z
829.0000,203,-2,2015-01-25T23:39:18.829Z
788.0000,205,-2,2015-01-25T23:34:16.746Z
763.0000,206,-2,2015-01-25T23:29:14.670Z
958.0000,198,-2,2015-01-25T23:24:12.593Z
975.0000,196,-2,2015-01-25T23:19:10.410Z
963.0000,197,-2,2015-01-25T23:14:08.315Z
973.0000,198,-2,2015-01-25T23:09:06.237Z
623.0000,210,-2,2015-01-25T23:04:04.043Z
432.0000,215,-2,2015-01-25T22:59:01.961Z
990.0000,196,-2,2015-01-25T22:53:59.757Z
993.0000,195,-2,2015-01-25T22:48:57.688Z
414.0000,215,-2,2015-01-25T22:43:55.606Z
996.0000,195,-2,2015-01-25T22:38:52.991Z
996.0000,195,-2,2015-01-25T22:33:50.331Z
995.0000,195,-2,2015-01-25T22:28:48.252Z
972.0000,199,-2,2015-01-25T22:23:44.541Z
986.0000,195,-2,2015-01-25T22:18:42.226Z
991.0000,195,-2,2015-01-25T22:13:40.018Z
992.0000,195,-2,2015-01-25T22:08:36.529Z
989.0000,195,-2,2015-01-25T22:03:33.360Z
990.0000,195,-2,2015-01-25T21:58:31.038Z
992.0000,195,-2,2015-01-25T21:53:27.366Z
990.0000,195,-2,2015-01-25T21:48:25.134Z
988.0000,195,-2,2015-01-25T21:43:22.931Z
983.0000,195,-2,2015-01-25T21:38:20.859Z
950.0000,197,-2,2015-01-25T21:33:18.655Z
945.0000,197,-2,2015-01-25T21:28:16.578Z
944.0000,198,-2,2015-01-25T21:23:14.502Z
960.0000,197,-2,2015-01-25T21:18:12.429Z
947.0000,196,-2,2015-01-25T21:13:10.348Z
973.0000,196,-2,2015-01-25T21:08:08.273Z
965.0000,196,-2,2015-01-25T21:03:06.197Z
923.0000,198,-2,2015-01-25T20:58:04.116Z
964.0000,196,-2,2015-01-25T20:53:02.042Z
980.0000,195,-2,2015-01-25T20:47:59.965Z
984.0000,195,-2,2015-01-25T20:42:57.889Z
857.0000,202,-2,2015-01-25T20:37:55.810Z
967.0000,196,-2,2015-01-25T20:32:53.547Z
968.0000,196,-2,2015-01-25T20:27:51.406Z
977.0000,197,-2,2015-01-25T20:22:49.331Z
976.0000,196,-2,2015-01-25T20:17:47.255Z
970.0000,197,-2,2015-01-25T20:12:45.177Z
969.0000,197,-2,2015-01-25T20:07:43.101Z
781.0000,204,-2,2015-01-25T20:02:40.895Z
875.0000,202,-2,2015-01-25T19:57:38.819Z
641.0000,209,-2,2015-01-25T19:52:36.745Z
925.0000,199,-2,2015-01-25T19:47:34.668Z
911.0000,200,-2,2015-01-25T19:42:32.590Z
932.0000,199,-2,2015-01-25T19:37:30.516Z
852.0000,202,-2,2015-01-25T19:32:28.438Z
697.0000,208,-2,2015-01-25T19:27:26.360Z
422.0000,215,-2,2015-01-25T19:22:24.283Z
961.0000,197,-2,2015-01-25T19:17:22.211Z
466.0000,214,-2,2015-01-25T19:12:20.133Z
938.0000,198,-2,2015-01-25T18:57:10.402Z
939.0000,198,-2,2015-01-25T18:52:08.326Z
932.0000,199,-2,2015-01-25T18:47:06.248Z
925.0000,199,-2,2015-01-25T18:42:04.173Z
929.0000,199,-2,2015-01-25T18:37:02.097Z
918.0000,199,-2,2015-01-25T18:32:00.015Z
912.0000,200,-2,2015-01-25T18:26:57.106Z
911.0000,200,-2,2015-01-25T18:21:54.988Z
913.0000,200,-2,2015-01-25T18:16:52.911Z
917.0000,200,-2,2015-01-25T18:11:50.835Z
928.0000,199,-2,2015-01-25T18:06:48.759Z
933.0000,199,-2,2015-01-25T18:01:46.680Z
930.0000,199,-2,2015-01-25T17:56:44.608Z
924.0000,200,-2,2015-01-25T17:51:42.531Z
911.0000,200,-2,2015-01-25T17:46:40.450Z
932.0000,199,-2,2015-01-25T17:41:38.375Z
904.0000,200,-2,2015-01-25T17:36:36.298Z
805.0000,204,-2,2015-01-25T17:31:34.222Z
881.0000,202,-2,2015-01-25T17:26:32.145Z
887.0000,201,-2,2015-01-25T17:21:30.069Z
768.0000,205,-2,2015-01-25T17:16:27.992Z
644.0000,210,-2,2015-01-25T17:11:25.922Z
798.0000,205,-2,2015-01-25T17:06:23.712Z
813.0000,204,-2,2015-01-25T17:01:21.635Z
810.0000,204,-2,2015-01-25T16:56:19.558Z
767.0000,205,-2,2015-01-25T16:51:17.482Z
781.0000,205,-2,2015-01-25T16:46:15.281Z
781.0000,205,-2,2015-01-25T16:41:13.204Z
545.0000,212,-2,2015-01-25T16:36:10.051Z
516.0000,213,-2,2015-01-25T16:31:07.925Z
625.0000,210,-2,2015-01-25T16:26:05.849Z
622.0000,210,-2,2015-01-25T16:21:03.775Z
635.0000,210,-2,2015-01-25T16:16:01.696Z
543.0000,213,-2,2015-01-25T16:10:59.620Z
565.0000,212,-2,2015-01-25T16:05:57.544Z
483.0000,213,-2,2015-01-25T16:00:55.464Z
555.0000,212,-2,2015-01-25T15:55:53.390Z
442.0000,215,-2,2015-01-25T15:50:51.312Z
488.0000,214,-2,2015-01-25T15:45:49.235Z
857.0000,202,-2,2015-01-25T15:40:47.158Z
838.0000,204,-2,2015-01-25T15:35:45.082Z
816.0000,204,-2,2015-01-25T15:30:42.499Z
819.0000,204,-2,2015-01-25T15:25:40.306Z
829.0000,203,-2,2015-01-25T15:20:38.226Z
826.0000,203,-2,2015-01-25T15:15:35.570Z
850.0000,202,-2,2015-01-25T15:10:33.323Z
823.0000,203,-2,2015-01-25T15:05:31.247Z
851.0000,202,-2,2015-01-25T15:00:29.171Z
860.0000,202,-2,2015-01-25T14:55:27.095Z
845.0000,202,-2,2015-01-25T14:50:25.023Z
840.0000,202,-2,2015-01-25T14:45:22.939Z
828.0000,203,-2,2015-01-25T14:40:20.866Z
749.0000,207,-2,2015-01-25T14:35:18.788Z
464.0000,214,-2,2015-01-25T14:30:16.708Z
446.0000,215,-2,2015-01-25T14:25:14.633Z
428.0000,215,-2,2015-01-25T14:20:12.555Z
791.0000,204,-2,2015-01-25T14:15:10.478Z
788.0000,204,-2,2015-01-25T14:10:08.400Z
778.0000,205,-2,2015-01-25T14:05:06.325Z
778.0000,205,-2,2015-01-25T14:00:04.252Z
768.0000,205,-2,2015-01-25T13:55:02.052Z
751.0000,206,-2,2015-01-25T13:49:59.843Z
773.0000,205,-2,2015-01-25T13:44:57.765Z
764.0000,205,-2,2015-01-25T13:39:55.689Z
769.0000,205,-2,2015-01-25T13:34:53.618Z
772.0000,205,-2,2015-01-25T13:29:51.540Z
766.0000,205,-2,2015-01-25T13:24:49.460Z
764.0000,205,-2,2015-01-25T13:19:47.389Z
760.0000,205,-2,2015-01-25T13:14:45.309Z
759.0000,205,-2,2015-01-25T13:09:43.227Z
762.0000,205,-2,2015-01-25T13:04:41.153Z
744.0000,207,-2,2015-01-25T12:59:39.074Z
704.0000,207,-2,2015-01-25T12:54:36.999Z
688.0000,208,-2,2015-01-25T12:49:34.922Z
758.0000,206,-2,2015-01-25T12:44:32.846Z
750.0000,206,-2,2015-01-25T12:39:30.769Z
538.0000,212,-2,2015-01-25T12:34:28.690Z
514.0000,212,-2,2015-01-25T12:29:26.613Z
745.0000,206,-2,2015-01-25T12:24:24.536Z
693.0000,209,-2,2015-01-25T12:19:22.459Z
499.0000,212,-2,2015-01-25T12:14:20.382Z
733.0000,207,-2,2015-01-25T12:09:18.308Z
731.0000,207,-2,2015-01-25T12:04:15.869Z
498.0000,212,-2,2015-01-25T11:59:13.400Z
502.0000,212,-2,2015-01-25T11:54:11.327Z
477.0000,212,-2,2015-01-25T11:49:09.251Z
475.0000,213,-2,2015-01-25T11:44:07.175Z
473.0000,213,-2,2015-01-25T11:39:05.093Z
489.0000,213,-2,2015-01-25T11:34:04.266Z
480.0000,213,-2,2015-01-25T11:28:59.189Z
725.0000,207,-2,2015-01-25T11:23:57.112Z
725.0000,208,-2,2015-01-25T11:18:55.036Z
726.0000,207,-2,2015-01-25T11:13:52.958Z
723.0000,207,-2,2015-01-25T11:08:50.883Z
697.0000,207,-2,2015-01-25T11:03:48.807Z
695.0000,209,-2,2015-01-25T10:58:46.729Z
701.0000,209,-2,2015-01-25T10:53:44.657Z
651.0000,210,-2,2015-01-25T10:48:42.582Z
705.0000,208,-2,2015-01-25T10:43:40.505Z
705.0000,208,-2,2015-01-25T10:38:38.427Z
706.0000,208,-2,2015-01-25T10:33:36.351Z
722.0000,208,-2,2015-01-25T10:28:34.151Z
706.0000,208,-2,2015-01-25T10:23:32.073Z
709.0000,209,-2,2015-01-25T10:18:29.995Z
658.0000,211,-2,2015-01-25T10:13:27.919Z
698.0000,208,-2,2015-01-25T10:08:25.720Z
697.0000,208,-2,2015-01-25T10:03:23.639Z
711.0000,208,-2,2015-01-25T09:58:20.438Z
707.0000,208,-2,2015-01-25T09:53:18.363Z
697.0000,208,-2,2015-01-25T09:48:16.284Z
691.0000,208,-2,2015-01-25T09:43:14.208Z
692.0000,209,-2,2015-01-25T09:38:11.999Z
459.0000,212,-2,2015-01-25T09:33:09.922Z
623.0000,210,-2,2015-01-25T09:28:07.845Z
703.0000,208,-2,2015-01-25T09:23:05.769Z
697.0000,209,-2,2015-01-25T09:18:03.574Z
695.0000,208,-2,2015-01-25T09:13:01.490Z
696.0000,208,-2,2015-01-25T09:07:59.412Z
697.0000,208,-2,2015-01-25T09:02:57.340Z
702.0000,208,-2,2015-01-25T08:57:55.258Z
696.0000,208,-2,2015-01-25T08:52:53.011Z
696.0000,208,-2,2015-01-25T08:47:50.856Z
692.0000,208,-2,2015-01-25T08:42:48.784Z
688.0000,208,-2,2015-01-25T08:37:46.706Z
676.0000,208,-2,2015-01-25T08:32:44.625Z
668.0000,209,-2,2015-01-25T08:27:42.424Z
676.0000,209,-2,2015-01-25T08:22:40.389Z
674.0000,209,-2,2015-01-25T08:17:38.273Z
664.0000,209,-2,2015-01-25T08:12:36.191Z
648.0000,209,-2,2015-01-25T08:07:34.114Z
675.0000,209,-2,2015-01-25T08:02:32.037Z
651.0000,209,-2,2015-01-25T07:57:29.841Z
682.0000,208,-2,2015-01-25T07:52:27.763Z
681.0000,209,-2,2015-01-25T07:47:25.681Z
643.0000,209,-2,2015-01-25T07:42:23.614Z
654.0000,209,-2,2015-01-25T07:37:21.528Z
681.0000,209,-2,2015-01-25T07:32:19.450Z
670.0000,209,-2,2015-01-25T07:27:17.375Z
576.0000,210,-2,2015-01-25T07:22:15.297Z
641.0000,210,-2,2015-01-25T07:17:13.069Z
531.0000,211,-2,2015-01-25T07:12:10.899Z
648.0000,210,-2,2015-01-25T07:07:08.815Z
528.0000,211,-2,2015-01-25T07:02:06.741Z
546.0000,213,-2,2015-01-25T06:57:04.665Z
456.0000,213,-2,2015-01-25T06:52:02.588Z
509.0000,213,-2,2015-01-25T06:47:00.386Z
546.0000,212,-2,2015-01-25T06:41:58.307Z
714.0000,207,-2,2015-01-25T06:36:56.106Z
699.0000,207,-2,2015-01-25T06:31:54.027Z
660.0000,207,-2,2015-01-25T06:26:51.827Z
703.0000,207,-2,2015-01-25T06:21:49.754Z
681.0000,208,-2,2015-01-25T06:16:47.674Z
703.0000,208,-2,2015-01-25T06:11:45.595Z
606.0000,209,-2,2015-01-25T06:06:43.526Z
641.0000,208,-2,2015-01-25T06:01:41.442Z
710.0000,207,-2,2015-01-25T05:56:39.367Z
688.0000,207,-2,2015-01-25T05:51:37.291Z
680.0000,207,-2,2015-01-25T05:46:35.214Z
679.0000,207,-2,2015-01-25T05:41:32.823Z
663.0000,207,-2,2015-01-25T05:36:30.684Z
683.0000,207,-2,2015-01-25T05:31:28.607Z
687.0000,207,-2,2015-01-25T05:26:26.535Z
688.0000,206,-2,2015-01-25T05:21:24.454Z
722.0000,206,-2,2015-01-25T05:16:22.252Z
685.0000,207,-2,2015-01-25T05:11:18.660Z
663.0000,207,-2,2015-01-25T05:06:16.347Z
480.0000,210,-2,2015-01-25T05:01:14.271Z
520.0000,212,-2,2015-01-25T04:56:10.567Z
531.0000,211,-2,2015-01-25T04:51:08.224Z
457.0000,212,-2,2015-01-25T04:46:05.916Z
628.0000,209,-2,2015-01-25T04:41:03.861Z
559.0000,209,-2,2015-01-25T04:36:01.780Z
676.0000,207,-2,2015-01-25T04:30:59.309Z
625.0000,208,-2,2015-01-25T04:25:57.232Z
656.0000,207,-2,2015-01-25T04:20:55.154Z
626.0000,208,-2,2015-01-25T04:15:53.080Z
601.0000,209,-2,2015-01-25T04:10:51.001Z
620.0000,208,-2,2015-01-25T04:05:48.924Z
623.0000,208,-2,2015-01-25T04:00:46.850Z
615.0000,208,-2,2015-01-25T03:55:44.771Z
629.0000,208,-2,2015-01-25T03:50:42.509Z
653.0000,208,-2,2015-01-25T03:45:40.369Z
632.0000,208,-2,2015-01-25T03:40:38.290Z
641.0000,208,-2,2015-01-25T03:35:36.216Z
636.0000,208,-2,2015-01-25T03:30:34.136Z
643.0000,207,-2,2015-01-25T03:25:32.060Z
628.0000,208,-2,2015-01-25T03:20:29.984Z
636.0000,207,-2,2015-01-25T03:15:27.906Z
638.0000,207,-2,2015-01-25T03:10:25.830Z
616.0000,208,-2,2015-01-25T03:05:23.758Z
634.0000,207,-2,2015-01-25T03:00:21.675Z
616.0000,208,-2,2015-01-25T02:55:19.599Z
626.0000,207,-2,2015-01-25T02:50:17.523Z
628.0000,207,-2,2015-01-25T02:45:15.446Z
616.0000,207,-2,2015-01-25T02:40:13.369Z
651.0000,207,-2,2015-01-25T02:35:11.295Z
610.0000,207,-2,2015-01-25T02:30:09.216Z
582.0000,208,-2,2015-01-25T02:25:07.141Z
586.0000,208,-2,2015-01-25T02:20:05.063Z
604.0000,208,-2,2015-01-25T02:15:01.792Z
580.0000,208,-2,2015-01-25T02:09:59.163Z
594.0000,208,-2,2015-01-25T02:04:57.081Z
576.0000,208,-2,2015-01-25T01:59:54.839Z
544.0000,209,-2,2015-01-25T01:54:52.677Z
603.0000,208,-2,2015-01-25T01:49:50.607Z
588.0000,208,-2,2015-01-25T01:44:48.522Z
590.0000,208,-2,2015-01-25T01:39:44.855Z
602.0000,208,-2,2015-01-25T01:34:42.495Z
550.0000,209,-2,2015-01-25T01:29:40.417Z
588.0000,208,-2,2015-01-25T01:24:38.338Z
586.0000,208,-2,2015-01-25T01:19:36.262Z
546.0000,209,-2,2015-01-25T01:14:33.615Z
568.0000,208,-2,2015-01-25T01:09:31.236Z
563.0000,208,-2,2015-01-25T01:04:29.158Z
588.0000,208,-2,2015-01-25T00:59:27.082Z
569.0000,208,-2,2015-01-25T00:54:25.004Z
501.0000,210,-2,2015-01-25T00:49:22.926Z
721.0000,204,-2,2015-01-25T00:44:20.853Z
460.0000,210,-2,2015-01-25T00:39:18.775Z
461.0000,210,-2,2015-01-25T00:34:16.697Z
461.0000,210,-2,2015-01-25T00:29:14.618Z
461.0000,210,-2,2015-01-25T00:24:10.900Z
461.0000,210,-2,2015-01-25T00:19:08.715Z
462.0000,210,-2,2015-01-25T00:14:06.638Z
462.0000,210,-2,2015-01-25T00:09:04.012Z
462.0000,210,-2,2015-01-25T00:04:01.740Z
462.0000,210,-2,2015-01-24T23:58:59.657Z
461.0000,210,-2,2015-01-24T23:53:57.581Z
462.0000,210,-2,2015-01-24T23:48:56.629Z
461.0000,210,-2,2015-01-24T23:43:51.495Z
461.0000,210,-2,2015-01-24T23:38:48.984Z
461.0000,210,-2,2015-01-24T23:33:46.896Z
461.0000,210,-2,2015-01-24T23:28:44.819Z
460.0000,209,-2,2015-01-24T23:23:42.742Z
461.0000,209,-2,2015-01-24T23:18:39.674Z
461.0000,209,-2,2015-01-24T23:13:36.531Z
462.0000,210,-2,2015-01-24T23:08:33.066Z
461.0000,209,-2,2015-01-24T23:03:30.308Z
461.0000,210,-2,2015-01-24T22:58:27.815Z
460.0000,209,-2,2015-01-24T22:53:25.154Z
461.0000,209,-2,2015-01-24T22:48:22.701Z
460.0000,209,-2,2015-01-24T22:43:20.349Z
460.0000,209,-2,2015-01-24T22:38:18.171Z
460.0000,209,-2,2015-01-24T22:33:15.778Z
460.0000,210,-2,2015-01-24T22:28:13.393Z
459.0000,209,-2,2015-01-24T22:23:11.314Z
459.0000,209,-2,2015-01-24T22:18:08.972Z
458.0000,210,-2,2015-01-24T22:13:06.786Z
458.0000,210,-2,2015-01-24T22:08:04.708Z
458.0000,209,-2,2015-01-24T22:03:02.635Z
457.0000,209,-2,2015-01-24T21:58:00.553Z
458.0000,209,-2,2015-01-24T21:52:58.488Z
457.0000,210,-2,2015-01-24T21:47:56.275Z
455.0000,210,-2,2015-01-24T21:42:54.197Z
456.0000,210,-2,2015-01-24T21:37:51.997Z
454.0000,210,-2,2015-01-24T21:32:49.917Z
455.0000,210,-2,2015-01-24T21:27:47.719Z
456.0000,210,-2,2015-01-24T21:22:45.590Z
455.0000,210,-2,2015-01-24T21:17:42.688Z
455.0000,210,-2,2015-01-24T21:12:40.609Z
455.0000,210,-2,2015-01-24T21:07:38.534Z
455.0000,210,-2,2015-01-24T21:02:36.454Z
454.0000,210,-2,2015-01-24T20:57:34.258Z
453.0000,210,-2,2015-01-24T20:52:32.175Z
455.0000,210,-2,2015-01-24T20:47:29.975Z
454.0000,210,-2,2015-01-24T20:42:27.895Z
455.0000,210,-2,2015-01-24T20:37:25.820Z
455.0000,210,-2,2015-01-24T20:32:23.748Z
455.0000,210,-2,2015-01-24T20:27:21.667Z
455.0000,210,-2,2015-01-24T20:22:19.588Z
454.0000,210,-2,2015-01-24T20:17:17.508Z
454.0000,210,-2,2015-01-24T20:12:15.434Z
454.0000,210,-2,2015-01-24T20:07:13.236Z
455.0000,210,-2,2015-01-24T20:02:09.812Z
454.0000,210,-2,2015-01-24T19:57:07.327Z
454.0000,210,-2,2015-01-24T19:52:05.249Z
454.0000,210,-2,2015-01-24T19:47:03.172Z
453.0000,210,-2,2015-01-24T19:42:01.095Z
454.0000,210,-2,2015-01-24T19:36:59.018Z
454.0000,210,-2,2015-01-24T19:31:56.940Z
453.0000,210,-2,2015-01-24T19:26:54.737Z
454.0000,209,-2,2015-01-24T19:21:52.662Z
452.0000,210,-2,2015-01-24T19:16:50.583Z
454.0000,210,-2,2015-01-24T19:11:48.506Z
454.0000,210,-2,2015-01-24T19:06:46.431Z
454.0000,209,-2,2015-01-24T19:01:44.350Z
453.0000,209,-2,2015-01-24T18:56:42.273Z
453.0000,209,-2,2015-01-24T18:51:39.925Z
453.0000,209,-2,2015-01-24T18:46:37.747Z
452.0000,210,-2,2015-01-24T18:41:35.671Z
452.0000,209,-2,2015-01-24T18:36:33.598Z
452.0000,210,-2,2015-01-24T18:31:31.513Z
453.0000,209,-2,2015-01-24T18:26:29.444Z
453.0000,209,-2,2015-01-24T18:21:27.359Z
453.0000,209,-2,2015-01-24T18:16:25.281Z
452.0000,209,-2,2015-01-24T18:11:23.203Z
452.0000,209,-2,2015-01-24T18:06:20.393Z
452.0000,209,-2,2015-01-24T18:01:18.052Z
452.0000,209,-2,2015-01-24T17:56:15.971Z
451.0000,210,-2,2015-01-24T17:51:13.808Z
453.0000,209,-2,2015-01-24T17:46:11.692Z
452.0000,209,-2,2015-01-24T17:41:09.617Z
450.0000,210,-2,2015-01-24T17:36:07.539Z
452.0000,209,-2,2015-01-24T17:31:05.460Z
451.0000,209,-2,2015-01-24T17:26:03.307Z
450.0000,210,-2,2015-01-24T17:21:01.056Z
452.0000,209,-2,2015-01-24T17:15:58.769Z
452.0000,209,-2,2015-01-24T17:10:56.529Z
449.0000,210,-2,2015-01-24T17:05:54.451Z
448.0000,210,-2,2015-01-24T17:00:52.374Z
451.0000,209,-2,2015-01-24T16:55:50.298Z
452.0000,209,-2,2015-01-24T16:50:48.224Z
444.0000,210,-2,2015-01-24T16:45:46.144Z
451.0000,209,-2,2015-01-24T16:40:44.065Z
445.0000,210,-2,2015-01-24T16:35:41.988Z
445.0000,210,-2,2015-01-24T16:30:39.919Z
448.0000,210,-2,2015-01-24T16:25:37.838Z
447.0000,210,-2,2015-01-24T16:20:35.758Z
448.0000,209,-2,2015-01-24T16:15:33.681Z
451.0000,209,-2,2015-01-24T16:10:31.605Z
451.0000,209,-2,2015-01-24T16:05:29.527Z
451.0000,209,-2,2015-01-24T16:00:27.450Z
451.0000,209,-2,2015-01-24T15:55:25.371Z
451.0000,209,-2,2015-01-24T15:50:23.295Z
451.0000,209,-2,2015-01-24T15:45:21.217Z
450.0000,209,-2,2015-01-24T15:40:18.927Z
451.0000,209,-2,2015-01-24T15:35:16.687Z
451.0000,209,-2,2015-01-24T15:30:14.611Z
451.0000,209,-2,2015-01-24T15:25:12.323Z
452.0000,209,-2,2015-01-24T15:20:10.206Z
452.0000,209,-2,2015-01-24T15:15:08.129Z
452.0000,209,-2,2015-01-24T15:10:05.342Z
452.0000,209,-2,2015-01-24T15:05:03.099Z
452.0000,209,-2,2015-01-24T15:00:01.039Z
451.0000,209,-2,2015-01-24T14:54:58.946Z
451.0000,209,-2,2015-01-24T14:49:56.868Z
451.0000,209,-2,2015-01-24T14:44:54.789Z
452.0000,209,-2,2015-01-24T14:39:52.712Z
451.0000,209,-2,2015-01-24T14:34:50.636Z
452.0000,209,-2,2015-01-24T14:29:48.560Z
451.0000,209,-2,2015-01-24T14:24:46.480Z
451.0000,208,-2,2015-01-24T14:19:44.404Z
451.0000,208,-2,2015-01-24T14:14:42.330Z
449.0000,209,-2,2015-01-24T14:09:40.250Z
450.0000,208,-2,2015-01-24T14:04:38.065Z
450.0000,209,-2,2015-01-24T13:59:35.969Z
450.0000,208,-2,2015-01-24T13:54:33.895Z
450.0000,208,-2,2015-01-24T13:49:31.816Z
450.0000,208,-2,2015-01-24T13:44:29.739Z
450.0000,208,-2,2015-01-24T13:39:27.663Z
449.0000,208,-2,2015-01-24T13:34:25.584Z
448.0000,209,-2,2015-01-24T13:29:23.505Z
448.0000,209,-2,2015-01-24T13:24:21.441Z
447.0000,209,-2,2015-01-24T13:19:19.352Z
448.0000,208,-2,2015-01-24T13:14:17.276Z
447.0000,209,-2,2015-01-24T13:09:15.199Z
440.0000,209,-2,2015-01-24T13:04:13.120Z
450.0000,208,-2,2015-01-24T12:59:11.047Z
445.0000,208,-2,2015-01-24T12:54:08.964Z
446.0000,209,-2,2015-01-24T12:49:06.887Z
447.0000,209,-2,2015-01-24T12:44:04.810Z
444.0000,208,-2,2015-01-24T12:39:02.733Z
447.0000,208,-2,2015-01-24T12:34:00.658Z
448.0000,208,-2,2015-01-24T12:28:58.579Z
447.0000,208,-2,2015-01-24T12:23:56.503Z
447.0000,208,-2,2015-01-24T12:18:54.426Z
446.0000,208,-2,2015-01-24T12:13:52.350Z
446.0000,209,-2,2015-01-24T12:08:50.276Z
446.0000,208,-2,2015-01-24T12:03:48.193Z
446.0000,208,-2,2015-01-24T11:58:45.617Z
444.0000,209,-2,2015-01-24T11:53:43.416Z
447.0000,208,-2,2015-01-24T11:48:41.214Z
445.0000,208,-2,2015-01-24T11:43:38.559Z
444.0000,208,-2,2015-01-24T11:38:36.307Z
444.0000,208,-2,2015-01-24T11:33:34.229Z
439.0000,208,-2,2015-01-24T11:28:32.152Z
447.0000,208,-2,2015-01-24T11:23:30.075Z
439.0000,209,-2,2015-01-24T11:18:26.558Z
435.0000,209,-2,2015-01-24T11:13:24.170Z
